køn,alder,fraflytningskommune,tilflytningskommune,år,antal
Mænd,35-39 år,Skanderborg,København,2013,0
Mænd,35-39 år,Skanderborg,København,2014,5
Mænd,35-39 år,Skanderborg,København,2015,4
Mænd,35-39 år,Skanderborg,København,2016,2
Mænd,35-39 år,Skanderborg,København,2017,3
Mænd,35-39 år,Syddjurs,København,2006,4
Mænd,35-39 år,Syddjurs,København,2007,2
Mænd,35-39 år,Syddjurs,København,2008,1
Mænd,35-39 år,Syddjurs,København,2009,2
Mænd,35-39 år,Syddjurs,København,2010,4
Mænd,35-39 år,Syddjurs,København,2011,5
Mænd,35-39 år,Syddjurs,København,2012,4
Mænd,35-39 år,Syddjurs,København,2013,2
Mænd,35-39 år,Syddjurs,København,2014,3
Mænd,35-39 år,Syddjurs,København,2015,1
Mænd,35-39 år,Syddjurs,København,2016,1
Mænd,35-39 år,Syddjurs,København,2017,1
Mænd,35-39 år,Aarhus,København,2006,36
Mænd,35-39 år,Aarhus,København,2007,39
Mænd,35-39 år,Aarhus,København,2008,39
Mænd,35-39 år,Aarhus,København,2009,52
Mænd,35-39 år,Aarhus,København,2010,53
Mænd,35-39 år,Aarhus,København,2011,54
Mænd,35-39 år,Aarhus,København,2012,48
Mænd,35-39 år,Aarhus,København,2013,42
Mænd,35-39 år,Aarhus,København,2014,46
Mænd,35-39 år,Aarhus,København,2015,43
Mænd,35-39 år,Aarhus,København,2016,40
Mænd,35-39 år,Aarhus,København,2017,41
Mænd,35-39 år,Herning,København,2006,4
Mænd,35-39 år,Herning,København,2007,5
Mænd,35-39 år,Herning,København,2008,6
Mænd,35-39 år,Herning,København,2009,9
Mænd,35-39 år,Herning,København,2010,4
Mænd,35-39 år,Herning,København,2011,9
Mænd,35-39 år,Herning,København,2012,3
Mænd,35-39 år,Herning,København,2013,4
Mænd,35-39 år,Herning,København,2014,2
Mænd,35-39 år,Herning,København,2015,1
Mænd,35-39 år,Herning,København,2016,4
Mænd,35-39 år,Herning,København,2017,6
Mænd,35-39 år,Holstebro,København,2006,4
Mænd,35-39 år,Holstebro,København,2007,2
Mænd,35-39 år,Holstebro,København,2008,2
Mænd,35-39 år,Holstebro,København,2009,5
Mænd,35-39 år,Holstebro,København,2010,5
Mænd,35-39 år,Holstebro,København,2011,4
Mænd,35-39 år,Holstebro,København,2012,1
Mænd,35-39 år,Holstebro,København,2013,0
Mænd,35-39 år,Holstebro,København,2014,1
Mænd,35-39 år,Holstebro,København,2015,1
Mænd,35-39 år,Holstebro,København,2016,2
Mænd,35-39 år,Holstebro,København,2017,3
Mænd,35-39 år,Ikast-Brande,København,2006,0
Mænd,35-39 år,Ikast-Brande,København,2007,2
Mænd,35-39 år,Ikast-Brande,København,2008,1
Mænd,35-39 år,Ikast-Brande,København,2009,1
Mænd,35-39 år,Ikast-Brande,København,2010,1
Mænd,35-39 år,Ikast-Brande,København,2011,4
Mænd,35-39 år,Ikast-Brande,København,2012,1
Mænd,35-39 år,Ikast-Brande,København,2013,0
Mænd,35-39 år,Ikast-Brande,København,2014,2
Mænd,35-39 år,Ikast-Brande,København,2015,0
Mænd,35-39 år,Ikast-Brande,København,2016,1
Mænd,35-39 år,Ikast-Brande,København,2017,3
Mænd,35-39 år,Lemvig,København,2006,0
Mænd,35-39 år,Lemvig,København,2007,2
Mænd,35-39 år,Lemvig,København,2008,0
Mænd,35-39 år,Lemvig,København,2009,0
Mænd,35-39 år,Lemvig,København,2010,0
Mænd,35-39 år,Lemvig,København,2011,0
Mænd,35-39 år,Lemvig,København,2012,2
Mænd,35-39 år,Lemvig,København,2013,0
Mænd,35-39 år,Lemvig,København,2014,0
Mænd,35-39 år,Lemvig,København,2015,1
Mænd,35-39 år,Lemvig,København,2016,3
Mænd,35-39 år,Lemvig,København,2017,0
Mænd,35-39 år,Ringkøbing-Skjern,København,2006,4
Mænd,35-39 år,Ringkøbing-Skjern,København,2007,0
Mænd,35-39 år,Ringkøbing-Skjern,København,2008,2
Mænd,35-39 år,Ringkøbing-Skjern,København,2009,5
Mænd,35-39 år,Ringkøbing-Skjern,København,2010,0
Mænd,35-39 år,Ringkøbing-Skjern,København,2011,1
Mænd,35-39 år,Ringkøbing-Skjern,København,2012,2
Mænd,35-39 år,Ringkøbing-Skjern,København,2013,1
Mænd,35-39 år,Ringkøbing-Skjern,København,2014,1
Mænd,35-39 år,Ringkøbing-Skjern,København,2015,2
Mænd,35-39 år,Ringkøbing-Skjern,København,2016,2
Mænd,35-39 år,Ringkøbing-Skjern,København,2017,0
Mænd,35-39 år,Skive,København,2006,2
Mænd,35-39 år,Skive,København,2007,1
Mænd,35-39 år,Skive,København,2008,3
Mænd,35-39 år,Skive,København,2009,2
Mænd,35-39 år,Skive,København,2010,4
Mænd,35-39 år,Skive,København,2011,2
Mænd,35-39 år,Skive,København,2012,1
Mænd,35-39 år,Skive,København,2013,0
Mænd,35-39 år,Skive,København,2014,3
Mænd,35-39 år,Skive,København,2015,2
Mænd,35-39 år,Skive,København,2016,0
Mænd,35-39 år,Skive,København,2017,2
Mænd,35-39 år,Struer,København,2006,2
Mænd,35-39 år,Struer,København,2007,2
Mænd,35-39 år,Struer,København,2008,0
Mænd,35-39 år,Struer,København,2009,1
Mænd,35-39 år,Struer,København,2010,0
Mænd,35-39 år,Struer,København,2011,1
Mænd,35-39 år,Struer,København,2012,2
Mænd,35-39 år,Struer,København,2013,2
Mænd,35-39 år,Struer,København,2014,1
Mænd,35-39 år,Struer,København,2015,1
Mænd,35-39 år,Struer,København,2016,0
Mænd,35-39 år,Struer,København,2017,2
Mænd,35-39 år,Viborg,København,2006,7
Mænd,35-39 år,Viborg,København,2007,6
Mænd,35-39 år,Viborg,København,2008,3
Mænd,35-39 år,Viborg,København,2009,7
Mænd,35-39 år,Viborg,København,2010,7
Mænd,35-39 år,Viborg,København,2011,3
Mænd,35-39 år,Viborg,København,2012,1
Mænd,35-39 år,Viborg,København,2013,9
Mænd,35-39 år,Viborg,København,2014,6
Mænd,35-39 år,Viborg,København,2015,2
Mænd,35-39 år,Viborg,København,2016,3
Mænd,35-39 år,Viborg,København,2017,3
Mænd,35-39 år,Brønderslev,København,2006,1
Mænd,35-39 år,Brønderslev,København,2007,1
Mænd,35-39 år,Brønderslev,København,2008,1
Mænd,35-39 år,Brønderslev,København,2009,1
Mænd,35-39 år,Brønderslev,København,2010,1
Mænd,35-39 år,Brønderslev,København,2011,2
Mænd,35-39 år,Brønderslev,København,2012,0
Mænd,35-39 år,Brønderslev,København,2013,1
Mænd,35-39 år,Brønderslev,København,2014,0
Mænd,35-39 år,Brønderslev,København,2015,0
Mænd,35-39 år,Brønderslev,København,2016,0
Mænd,35-39 år,Brønderslev,København,2017,1
Mænd,35-39 år,Frederikshavn,København,2006,2
Mænd,35-39 år,Frederikshavn,København,2007,1
Mænd,35-39 år,Frederikshavn,København,2008,4
Mænd,35-39 år,Frederikshavn,København,2009,2
Mænd,35-39 år,Frederikshavn,København,2010,3
Mænd,35-39 år,Frederikshavn,København,2011,3
Mænd,35-39 år,Frederikshavn,København,2012,2
Mænd,35-39 år,Frederikshavn,København,2013,1
Mænd,35-39 år,Frederikshavn,København,2014,3
Mænd,35-39 år,Frederikshavn,København,2015,2
Mænd,35-39 år,Frederikshavn,København,2016,1
Mænd,35-39 år,Frederikshavn,København,2017,3
Mænd,35-39 år,Hjørring,København,2006,2
Mænd,35-39 år,Hjørring,København,2007,0
Mænd,35-39 år,Hjørring,København,2008,2
Mænd,35-39 år,Hjørring,København,2009,1
Mænd,35-39 år,Hjørring,København,2010,1
Mænd,35-39 år,Hjørring,København,2011,3
Mænd,35-39 år,Hjørring,København,2012,2
Mænd,35-39 år,Hjørring,København,2013,1
Mænd,35-39 år,Hjørring,København,2014,0
Mænd,35-39 år,Hjørring,København,2015,1
Mænd,35-39 år,Hjørring,København,2016,0
Mænd,35-39 år,Hjørring,København,2017,0
Mænd,35-39 år,Jammerbugt,København,2006,0
Mænd,35-39 år,Jammerbugt,København,2007,0
Mænd,35-39 år,Jammerbugt,København,2008,0
Mænd,35-39 år,Jammerbugt,København,2009,0
Mænd,35-39 år,Jammerbugt,København,2010,1
Mænd,35-39 år,Jammerbugt,København,2011,1
Mænd,35-39 år,Jammerbugt,København,2012,0
Mænd,35-39 år,Jammerbugt,København,2013,0
Mænd,35-39 år,Jammerbugt,København,2014,1
Mænd,35-39 år,Jammerbugt,København,2015,1
Mænd,35-39 år,Jammerbugt,København,2016,1
Mænd,35-39 år,Jammerbugt,København,2017,2
Mænd,35-39 år,Læsø,København,2006,0
Mænd,35-39 år,Læsø,København,2007,1
Mænd,35-39 år,Læsø,København,2008,0
Mænd,35-39 år,Læsø,København,2009,0
Mænd,35-39 år,Læsø,København,2010,0
Mænd,35-39 år,Læsø,København,2011,1
Mænd,35-39 år,Læsø,København,2012,0
Mænd,35-39 år,Læsø,København,2013,1
Mænd,35-39 år,Læsø,København,2014,0
Mænd,35-39 år,Læsø,København,2015,0
Mænd,35-39 år,Læsø,København,2016,1
Mænd,35-39 år,Læsø,København,2017,0
Mænd,35-39 år,Mariagerfjord,København,2006,1
Mænd,35-39 år,Mariagerfjord,København,2007,0
Mænd,35-39 år,Mariagerfjord,København,2008,0
Mænd,35-39 år,Mariagerfjord,København,2009,2
Mænd,35-39 år,Mariagerfjord,København,2010,2
Mænd,35-39 år,Mariagerfjord,København,2011,1
Mænd,35-39 år,Mariagerfjord,København,2012,3
Mænd,35-39 år,Mariagerfjord,København,2013,4
Mænd,35-39 år,Mariagerfjord,København,2014,0
Mænd,35-39 år,Mariagerfjord,København,2015,2
Mænd,35-39 år,Mariagerfjord,København,2016,2
Mænd,35-39 år,Mariagerfjord,København,2017,0
Mænd,35-39 år,Morsø,København,2006,1
Mænd,35-39 år,Morsø,København,2007,1
Mænd,35-39 år,Morsø,København,2008,1
Mænd,35-39 år,Morsø,København,2009,1
Mænd,35-39 år,Morsø,København,2010,0
Mænd,35-39 år,Morsø,København,2011,1
Mænd,35-39 år,Morsø,København,2012,3
Mænd,35-39 år,Morsø,København,2013,1
Mænd,35-39 år,Morsø,København,2014,0
Mænd,35-39 år,Morsø,København,2015,0
Mænd,35-39 år,Morsø,København,2016,1
Mænd,35-39 år,Morsø,København,2017,0
Mænd,35-39 år,Rebild,København,2006,1
Mænd,35-39 år,Rebild,København,2007,1
Mænd,35-39 år,Rebild,København,2008,2
Mænd,35-39 år,Rebild,København,2009,1
Mænd,35-39 år,Rebild,København,2010,1
Mænd,35-39 år,Rebild,København,2011,1
Mænd,35-39 år,Rebild,København,2012,2
Mænd,35-39 år,Rebild,København,2013,1
Mænd,35-39 år,Rebild,København,2014,2
Mænd,35-39 år,Rebild,København,2015,0
Mænd,35-39 år,Rebild,København,2016,0
Mænd,35-39 år,Rebild,København,2017,0
Mænd,35-39 år,Thisted,København,2006,1
Mænd,35-39 år,Thisted,København,2007,2
Mænd,35-39 år,Thisted,København,2008,1
Mænd,35-39 år,Thisted,København,2009,1
Mænd,35-39 år,Thisted,København,2010,1
Mænd,35-39 år,Thisted,København,2011,2
Mænd,35-39 år,Thisted,København,2012,1
Mænd,35-39 år,Thisted,København,2013,1
Mænd,35-39 år,Thisted,København,2014,3
Mænd,35-39 år,Thisted,København,2015,1
Mænd,35-39 år,Thisted,København,2016,1
Mænd,35-39 år,Thisted,København,2017,3
Mænd,35-39 år,Vesthimmerlands,København,2006,0
Mænd,35-39 år,Vesthimmerlands,København,2007,0
Mænd,35-39 år,Vesthimmerlands,København,2008,2
Mænd,35-39 år,Vesthimmerlands,København,2009,0
Mænd,35-39 år,Vesthimmerlands,København,2010,1
Mænd,35-39 år,Vesthimmerlands,København,2011,1
Mænd,35-39 år,Vesthimmerlands,København,2012,2
Mænd,35-39 år,Vesthimmerlands,København,2013,1
Mænd,35-39 år,Vesthimmerlands,København,2014,0
Mænd,35-39 år,Vesthimmerlands,København,2015,0
Mænd,35-39 år,Vesthimmerlands,København,2016,1
Mænd,35-39 år,Vesthimmerlands,København,2017,0
Mænd,35-39 år,Aalborg,København,2006,27
Mænd,35-39 år,Aalborg,København,2007,20
Mænd,35-39 år,Aalborg,København,2008,19
Mænd,35-39 år,Aalborg,København,2009,15
Mænd,35-39 år,Aalborg,København,2010,24
Mænd,35-39 år,Aalborg,København,2011,12
Mænd,35-39 år,Aalborg,København,2012,13
Mænd,35-39 år,Aalborg,København,2013,20
Mænd,35-39 år,Aalborg,København,2014,13
Mænd,35-39 år,Aalborg,København,2015,22
Mænd,35-39 år,Aalborg,København,2016,24
Mænd,35-39 år,Aalborg,København,2017,9
Mænd,35-39 år,København,Frederiksberg,2006,278
Mænd,35-39 år,København,Frederiksberg,2007,254
Mænd,35-39 år,København,Frederiksberg,2008,257
Mænd,35-39 år,København,Frederiksberg,2009,299
Mænd,35-39 år,København,Frederiksberg,2010,335
Mænd,35-39 år,København,Frederiksberg,2011,320
Mænd,35-39 år,København,Frederiksberg,2012,323
Mænd,35-39 år,København,Frederiksberg,2013,351
Mænd,35-39 år,København,Frederiksberg,2014,305
Mænd,35-39 år,København,Frederiksberg,2015,311
Mænd,35-39 år,København,Frederiksberg,2016,270
Mænd,35-39 år,København,Frederiksberg,2017,242
Mænd,35-39 år,Frederiksberg,Frederiksberg,2006,0
Mænd,35-39 år,Frederiksberg,Frederiksberg,2007,0
Mænd,35-39 år,Frederiksberg,Frederiksberg,2008,0
Mænd,35-39 år,Frederiksberg,Frederiksberg,2009,0
Mænd,35-39 år,Frederiksberg,Frederiksberg,2010,0
Mænd,35-39 år,Frederiksberg,Frederiksberg,2011,0
Mænd,35-39 år,Frederiksberg,Frederiksberg,2012,0
Mænd,35-39 år,Frederiksberg,Frederiksberg,2013,0
Mænd,35-39 år,Frederiksberg,Frederiksberg,2014,0
Mænd,35-39 år,Frederiksberg,Frederiksberg,2015,0
Mænd,35-39 år,Frederiksberg,Frederiksberg,2016,0
Mænd,35-39 år,Frederiksberg,Frederiksberg,2017,0
Mænd,35-39 år,Dragør,Frederiksberg,2006,0
Mænd,35-39 år,Dragør,Frederiksberg,2007,0
Mænd,35-39 år,Dragør,Frederiksberg,2008,3
Mænd,35-39 år,Dragør,Frederiksberg,2009,2
Mænd,35-39 år,Dragør,Frederiksberg,2010,1
Mænd,35-39 år,Dragør,Frederiksberg,2011,1
Mænd,35-39 år,Dragør,Frederiksberg,2012,0
Mænd,35-39 år,Dragør,Frederiksberg,2013,1
Mænd,35-39 år,Dragør,Frederiksberg,2014,1
Mænd,35-39 år,Dragør,Frederiksberg,2015,1
Mænd,35-39 år,Dragør,Frederiksberg,2016,1
Mænd,35-39 år,Dragør,Frederiksberg,2017,0
Mænd,35-39 år,Tårnby,Frederiksberg,2006,1
Mænd,35-39 år,Tårnby,Frederiksberg,2007,0
Mænd,35-39 år,Tårnby,Frederiksberg,2008,4
Mænd,35-39 år,Tårnby,Frederiksberg,2009,3
Mænd,35-39 år,Tårnby,Frederiksberg,2010,2
Mænd,35-39 år,Tårnby,Frederiksberg,2011,4
Mænd,35-39 år,Tårnby,Frederiksberg,2012,3
Mænd,35-39 år,Tårnby,Frederiksberg,2013,3
Mænd,35-39 år,Tårnby,Frederiksberg,2014,1
Mænd,35-39 år,Tårnby,Frederiksberg,2015,2
Mænd,35-39 år,Tårnby,Frederiksberg,2016,2
Mænd,35-39 år,Tårnby,Frederiksberg,2017,4
Mænd,35-39 år,Albertslund,Frederiksberg,2006,3
Mænd,35-39 år,Albertslund,Frederiksberg,2007,0
Mænd,35-39 år,Albertslund,Frederiksberg,2008,2
Mænd,35-39 år,Albertslund,Frederiksberg,2009,3
Mænd,35-39 år,Albertslund,Frederiksberg,2010,2
Mænd,35-39 år,Albertslund,Frederiksberg,2011,1
Mænd,35-39 år,Albertslund,Frederiksberg,2012,1
Mænd,35-39 år,Albertslund,Frederiksberg,2013,2
Mænd,35-39 år,Albertslund,Frederiksberg,2014,3
Mænd,35-39 år,Albertslund,Frederiksberg,2015,1
Mænd,35-39 år,Albertslund,Frederiksberg,2016,0
Mænd,35-39 år,Albertslund,Frederiksberg,2017,0
Mænd,35-39 år,Ballerup,Frederiksberg,2006,2
Mænd,35-39 år,Ballerup,Frederiksberg,2007,5
Mænd,35-39 år,Ballerup,Frederiksberg,2008,2
Mænd,35-39 år,Ballerup,Frederiksberg,2009,3
Mænd,35-39 år,Ballerup,Frederiksberg,2010,4
Mænd,35-39 år,Ballerup,Frederiksberg,2011,5
Mænd,35-39 år,Ballerup,Frederiksberg,2012,0
Mænd,35-39 år,Ballerup,Frederiksberg,2013,3
Mænd,35-39 år,Ballerup,Frederiksberg,2014,0
Mænd,35-39 år,Ballerup,Frederiksberg,2015,5
Mænd,35-39 år,Ballerup,Frederiksberg,2016,2
Mænd,35-39 år,Ballerup,Frederiksberg,2017,2
Mænd,35-39 år,Brøndby,Frederiksberg,2006,6
Mænd,35-39 år,Brøndby,Frederiksberg,2007,2
Mænd,35-39 år,Brøndby,Frederiksberg,2008,0
Mænd,35-39 år,Brøndby,Frederiksberg,2009,3
Mænd,35-39 år,Brøndby,Frederiksberg,2010,1
Mænd,35-39 år,Brøndby,Frederiksberg,2011,4
Mænd,35-39 år,Brøndby,Frederiksberg,2012,0
Mænd,35-39 år,Brøndby,Frederiksberg,2013,2
Mænd,35-39 år,Brøndby,Frederiksberg,2014,2
Mænd,35-39 år,Brøndby,Frederiksberg,2015,2
Mænd,35-39 år,Brøndby,Frederiksberg,2016,1
Mænd,35-39 år,Brøndby,Frederiksberg,2017,1
Mænd,35-39 år,Gentofte,Frederiksberg,2006,13
Mænd,35-39 år,Gentofte,Frederiksberg,2007,13
Mænd,35-39 år,Gentofte,Frederiksberg,2008,5
Mænd,35-39 år,Gentofte,Frederiksberg,2009,11
Mænd,35-39 år,Gentofte,Frederiksberg,2010,10
Mænd,35-39 år,Gentofte,Frederiksberg,2011,10
Mænd,35-39 år,Gentofte,Frederiksberg,2012,8
Mænd,35-39 år,Gentofte,Frederiksberg,2013,8
Mænd,35-39 år,Gentofte,Frederiksberg,2014,21
Mænd,35-39 år,Gentofte,Frederiksberg,2015,16
Mænd,35-39 år,Gentofte,Frederiksberg,2016,9
Mænd,35-39 år,Gentofte,Frederiksberg,2017,5
Mænd,35-39 år,Gladsaxe,Frederiksberg,2006,5
Mænd,35-39 år,Gladsaxe,Frederiksberg,2007,5
Mænd,35-39 år,Gladsaxe,Frederiksberg,2008,7
Mænd,35-39 år,Gladsaxe,Frederiksberg,2009,5
Mænd,35-39 år,Gladsaxe,Frederiksberg,2010,10
Mænd,35-39 år,Gladsaxe,Frederiksberg,2011,9
Mænd,35-39 år,Gladsaxe,Frederiksberg,2012,9
Mænd,35-39 år,Gladsaxe,Frederiksberg,2013,6
Mænd,35-39 år,Gladsaxe,Frederiksberg,2014,5
Mænd,35-39 år,Gladsaxe,Frederiksberg,2015,8
Mænd,35-39 år,Gladsaxe,Frederiksberg,2016,4
Mænd,35-39 år,Gladsaxe,Frederiksberg,2017,7
Mænd,35-39 år,Glostrup,Frederiksberg,2006,1
Mænd,35-39 år,Glostrup,Frederiksberg,2007,0
Mænd,35-39 år,Glostrup,Frederiksberg,2008,1
Mænd,35-39 år,Glostrup,Frederiksberg,2009,2
Mænd,35-39 år,Glostrup,Frederiksberg,2010,1
Mænd,35-39 år,Glostrup,Frederiksberg,2011,0
Mænd,35-39 år,Glostrup,Frederiksberg,2012,4
Mænd,35-39 år,Glostrup,Frederiksberg,2013,1
Mænd,35-39 år,Glostrup,Frederiksberg,2014,1
Mænd,35-39 år,Glostrup,Frederiksberg,2015,0
Mænd,35-39 år,Glostrup,Frederiksberg,2016,3
Mænd,35-39 år,Glostrup,Frederiksberg,2017,3
Mænd,35-39 år,Herlev,Frederiksberg,2006,5
Mænd,35-39 år,Herlev,Frederiksberg,2007,2
Mænd,35-39 år,Herlev,Frederiksberg,2008,0
Mænd,35-39 år,Herlev,Frederiksberg,2009,4
Mænd,35-39 år,Herlev,Frederiksberg,2010,3
Mænd,35-39 år,Herlev,Frederiksberg,2011,1
Mænd,35-39 år,Herlev,Frederiksberg,2012,2
Mænd,35-39 år,Herlev,Frederiksberg,2013,2
Mænd,35-39 år,Herlev,Frederiksberg,2014,1
Mænd,35-39 år,Herlev,Frederiksberg,2015,2
Mænd,35-39 år,Herlev,Frederiksberg,2016,1
Mænd,35-39 år,Herlev,Frederiksberg,2017,5
Mænd,35-39 år,Hvidovre,Frederiksberg,2006,4
Mænd,35-39 år,Hvidovre,Frederiksberg,2007,6
Mænd,35-39 år,Hvidovre,Frederiksberg,2008,6
Mænd,35-39 år,Hvidovre,Frederiksberg,2009,3
Mænd,35-39 år,Hvidovre,Frederiksberg,2010,4
Mænd,35-39 år,Hvidovre,Frederiksberg,2011,3
Mænd,35-39 år,Hvidovre,Frederiksberg,2012,11
Mænd,35-39 år,Hvidovre,Frederiksberg,2013,6
Mænd,35-39 år,Hvidovre,Frederiksberg,2014,7
Mænd,35-39 år,Hvidovre,Frederiksberg,2015,9
Mænd,35-39 år,Hvidovre,Frederiksberg,2016,5
Mænd,35-39 år,Hvidovre,Frederiksberg,2017,2
Mænd,35-39 år,Høje-Taastrup,Frederiksberg,2006,8
Mænd,35-39 år,Høje-Taastrup,Frederiksberg,2007,0
Mænd,35-39 år,Høje-Taastrup,Frederiksberg,2008,4
Mænd,35-39 år,Høje-Taastrup,Frederiksberg,2009,4
Mænd,35-39 år,Høje-Taastrup,Frederiksberg,2010,4
Mænd,35-39 år,Høje-Taastrup,Frederiksberg,2011,3
Mænd,35-39 år,Høje-Taastrup,Frederiksberg,2012,1
Mænd,35-39 år,Høje-Taastrup,Frederiksberg,2013,2
Mænd,35-39 år,Høje-Taastrup,Frederiksberg,2014,4
Mænd,35-39 år,Høje-Taastrup,Frederiksberg,2015,5
Mænd,35-39 år,Høje-Taastrup,Frederiksberg,2016,3
Mænd,35-39 år,Høje-Taastrup,Frederiksberg,2017,2
Mænd,35-39 år,Ishøj,Frederiksberg,2006,0
Mænd,35-39 år,Ishøj,Frederiksberg,2007,0
Mænd,35-39 år,Ishøj,Frederiksberg,2008,1
Mænd,35-39 år,Ishøj,Frederiksberg,2009,0
Mænd,35-39 år,Ishøj,Frederiksberg,2010,2
Mænd,35-39 år,Ishøj,Frederiksberg,2011,0
Mænd,35-39 år,Ishøj,Frederiksberg,2012,0
Mænd,35-39 år,Ishøj,Frederiksberg,2013,0
Mænd,35-39 år,Ishøj,Frederiksberg,2014,0
Mænd,35-39 år,Ishøj,Frederiksberg,2015,0
Mænd,35-39 år,Ishøj,Frederiksberg,2016,1
Mænd,35-39 år,Ishøj,Frederiksberg,2017,0
Mænd,35-39 år,Lyngby-Taarbæk,Frederiksberg,2006,2
Mænd,35-39 år,Lyngby-Taarbæk,Frederiksberg,2007,4
Mænd,35-39 år,Lyngby-Taarbæk,Frederiksberg,2008,8
Mænd,35-39 år,Lyngby-Taarbæk,Frederiksberg,2009,7
Mænd,35-39 år,Lyngby-Taarbæk,Frederiksberg,2010,8
Mænd,35-39 år,Lyngby-Taarbæk,Frederiksberg,2011,4
Mænd,35-39 år,Lyngby-Taarbæk,Frederiksberg,2012,9
Mænd,35-39 år,Lyngby-Taarbæk,Frederiksberg,2013,6
Mænd,35-39 år,Lyngby-Taarbæk,Frederiksberg,2014,7
Mænd,35-39 år,Lyngby-Taarbæk,Frederiksberg,2015,6
Mænd,35-39 år,Lyngby-Taarbæk,Frederiksberg,2016,7
Mænd,35-39 år,Lyngby-Taarbæk,Frederiksberg,2017,4
Mænd,35-39 år,Rødovre,Frederiksberg,2006,7
Mænd,35-39 år,Rødovre,Frederiksberg,2007,2
Mænd,35-39 år,Rødovre,Frederiksberg,2008,3
Mænd,35-39 år,Rødovre,Frederiksberg,2009,3
Mænd,35-39 år,Rødovre,Frederiksberg,2010,5
Mænd,35-39 år,Rødovre,Frederiksberg,2011,1
Mænd,35-39 år,Rødovre,Frederiksberg,2012,6
Mænd,35-39 år,Rødovre,Frederiksberg,2013,9
Mænd,35-39 år,Rødovre,Frederiksberg,2014,7
Mænd,35-39 år,Rødovre,Frederiksberg,2015,3
Mænd,35-39 år,Rødovre,Frederiksberg,2016,5
Mænd,35-39 år,Rødovre,Frederiksberg,2017,5
Mænd,35-39 år,Vallensbæk,Frederiksberg,2006,1
Mænd,35-39 år,Vallensbæk,Frederiksberg,2007,3
Mænd,35-39 år,Vallensbæk,Frederiksberg,2008,1
Mænd,35-39 år,Vallensbæk,Frederiksberg,2009,1
Mænd,35-39 år,Vallensbæk,Frederiksberg,2010,2
Mænd,35-39 år,Vallensbæk,Frederiksberg,2011,1
Mænd,35-39 år,Vallensbæk,Frederiksberg,2012,2
Mænd,35-39 år,Vallensbæk,Frederiksberg,2013,2
Mænd,35-39 år,Vallensbæk,Frederiksberg,2014,0
Mænd,35-39 år,Vallensbæk,Frederiksberg,2015,1
Mænd,35-39 år,Vallensbæk,Frederiksberg,2016,0
Mænd,35-39 år,Vallensbæk,Frederiksberg,2017,2
Mænd,35-39 år,Allerød,Frederiksberg,2006,0
Mænd,35-39 år,Allerød,Frederiksberg,2007,1
Mænd,35-39 år,Allerød,Frederiksberg,2008,0
Mænd,35-39 år,Allerød,Frederiksberg,2009,1
Mænd,35-39 år,Allerød,Frederiksberg,2010,1
Mænd,35-39 år,Allerød,Frederiksberg,2011,1
Mænd,35-39 år,Allerød,Frederiksberg,2012,1
Mænd,35-39 år,Allerød,Frederiksberg,2013,1
Mænd,35-39 år,Allerød,Frederiksberg,2014,1
Mænd,35-39 år,Allerød,Frederiksberg,2015,0
Mænd,35-39 år,Allerød,Frederiksberg,2016,1
Mænd,35-39 år,Allerød,Frederiksberg,2017,1
Mænd,35-39 år,Egedal,Frederiksberg,2006,1
Mænd,35-39 år,Egedal,Frederiksberg,2007,7
Mænd,35-39 år,Egedal,Frederiksberg,2008,5
Mænd,35-39 år,Egedal,Frederiksberg,2009,4
Mænd,35-39 år,Egedal,Frederiksberg,2010,3
Mænd,35-39 år,Egedal,Frederiksberg,2011,3
Mænd,35-39 år,Egedal,Frederiksberg,2012,2
Mænd,35-39 år,Egedal,Frederiksberg,2013,2
Mænd,35-39 år,Egedal,Frederiksberg,2014,4
Mænd,35-39 år,Egedal,Frederiksberg,2015,2
Mænd,35-39 år,Egedal,Frederiksberg,2016,0
Mænd,35-39 år,Egedal,Frederiksberg,2017,2
Mænd,35-39 år,Fredensborg,Frederiksberg,2006,2
Mænd,35-39 år,Fredensborg,Frederiksberg,2007,2
Mænd,35-39 år,Fredensborg,Frederiksberg,2008,3
Mænd,35-39 år,Fredensborg,Frederiksberg,2009,2
Mænd,35-39 år,Fredensborg,Frederiksberg,2010,2
Mænd,35-39 år,Fredensborg,Frederiksberg,2011,7
Mænd,35-39 år,Fredensborg,Frederiksberg,2012,0
Mænd,35-39 år,Fredensborg,Frederiksberg,2013,4
Mænd,35-39 år,Fredensborg,Frederiksberg,2014,1
Mænd,35-39 år,Fredensborg,Frederiksberg,2015,0
Mænd,35-39 år,Fredensborg,Frederiksberg,2016,1
Mænd,35-39 år,Fredensborg,Frederiksberg,2017,1
Mænd,35-39 år,Frederikssund,Frederiksberg,2006,0
Mænd,35-39 år,Frederikssund,Frederiksberg,2007,3
Mænd,35-39 år,Frederikssund,Frederiksberg,2008,2
Mænd,35-39 år,Frederikssund,Frederiksberg,2009,2
Mænd,35-39 år,Frederikssund,Frederiksberg,2010,1
Mænd,35-39 år,Frederikssund,Frederiksberg,2011,1
Mænd,35-39 år,Frederikssund,Frederiksberg,2012,2
Mænd,35-39 år,Frederikssund,Frederiksberg,2013,0
Mænd,35-39 år,Frederikssund,Frederiksberg,2014,0
Mænd,35-39 år,Frederikssund,Frederiksberg,2015,1
