koen_id,aldersgruppe_id,fra_flytnings_kommune,til_flytnings_kommune,aarstal,antal_flyttede
K,14,90,1,2009,1
K,14,90,1,2010,1
K,14,90,1,2011,1
K,14,90,1,2012,0
K,14,90,1,2013,0
K,14,90,1,2014,0
K,14,90,1,2015,0
K,14,90,1,2016,0
K,14,90,1,2017,0
K,14,21,2,2006,0
K,14,21,2,2007,0
K,14,21,2,2008,2
K,14,21,2,2009,0
K,14,21,2,2010,1
K,14,21,2,2011,0
K,14,21,2,2012,1
K,14,21,2,2013,2
K,14,21,2,2014,1
K,14,21,2,2015,1
K,14,21,2,2016,0
K,14,21,2,2017,1
K,14,21,1,2006,0
K,14,21,1,2007,2
K,14,21,1,2008,2
K,14,21,1,2009,1
K,14,21,1,2010,3
K,14,21,1,2011,0
K,14,21,1,2012,1
K,14,21,1,2013,5
K,14,21,1,2014,5
K,14,21,1,2015,3
K,14,21,1,2016,3
K,14,21,1,2017,4
K,14,22,2,2006,1
K,14,22,2,2007,0
K,14,22,2,2008,2
K,14,22,2,2009,0
K,14,22,2,2010,4
K,14,22,2,2011,0
K,14,22,2,2012,0
K,14,22,2,2013,0
K,14,22,2,2014,0
K,14,22,2,2015,0
K,14,22,2,2016,2
K,14,22,2,2017,0
K,14,22,1,2006,3
K,14,22,1,2007,2
K,14,22,1,2008,0
K,14,22,1,2009,1
K,14,22,1,2010,2
K,14,22,1,2011,3
K,14,22,1,2012,2
K,14,22,1,2013,3
K,14,22,1,2014,2
K,14,22,1,2015,3
K,14,22,1,2016,3
K,14,22,1,2017,4
K,14,8,2,2006,2
K,14,8,2,2007,2
K,14,8,2,2008,1
K,14,8,2,2009,0
K,14,8,2,2010,2
K,14,8,2,2011,2
K,14,8,2,2012,2
K,14,8,2,2013,3
K,14,8,2,2014,3
K,14,8,2,2015,4
K,14,8,2,2016,4
K,14,8,2,2017,4
K,14,8,1,2006,8
K,14,8,1,2007,6
K,14,8,1,2008,7
K,14,8,1,2009,4
K,14,8,1,2010,7
K,14,8,1,2011,6
K,14,8,1,2012,12
K,14,8,1,2013,11
K,14,8,1,2014,12
K,14,8,1,2015,15
K,14,8,1,2016,11
K,14,8,1,2017,12
K,14,9,2,2006,0
K,14,9,2,2007,1
K,14,9,2,2008,0
K,14,9,2,2009,0
K,14,9,2,2010,0
K,14,9,2,2011,0
K,14,9,2,2012,4
K,14,9,2,2013,2
K,14,9,2,2014,1
K,14,9,2,2015,3
K,14,9,2,2016,4
K,14,9,2,2017,3
K,14,9,1,2006,4
K,14,9,1,2007,4
K,14,9,1,2008,4
K,14,9,1,2009,4
K,14,9,1,2010,1
K,14,9,1,2011,2
K,14,9,1,2012,5
K,14,9,1,2013,4
K,14,9,1,2014,5
K,14,9,1,2015,5
K,14,9,1,2016,8
K,14,9,1,2017,2
K,14,10,2,2006,0
K,14,10,2,2007,0
K,14,10,2,2008,0
K,14,10,2,2009,0
K,14,10,2,2010,2
K,14,10,2,2011,0
K,14,10,2,2012,1
K,14,10,2,2013,0
K,14,10,2,2014,0
K,14,10,2,2015,0
K,14,10,2,2016,0
K,14,10,2,2017,0
K,14,10,1,2006,0
K,14,10,1,2007,1
K,14,10,1,2008,0
K,14,10,1,2009,0
K,14,10,1,2010,2
K,14,10,1,2011,1
K,14,10,1,2012,0
K,14,10,1,2013,0
K,14,10,1,2014,1
K,14,10,1,2015,1
K,14,10,1,2016,0
K,14,10,1,2017,3
K,14,31,2,2006,1
K,14,31,2,2007,3
K,14,31,2,2008,0
K,14,31,2,2009,1
K,14,31,2,2010,0
K,14,31,2,2011,1
K,14,31,2,2012,0
K,14,31,2,2013,1
K,14,31,2,2014,0
K,14,31,2,2015,1
K,14,31,2,2016,1
K,14,31,2,2017,0
K,14,31,1,2006,3
K,14,31,1,2007,2
K,14,31,1,2008,1
K,14,31,1,2009,1
K,14,31,1,2010,1
K,14,31,1,2011,5
K,14,31,1,2012,1
K,14,31,1,2013,1
K,14,31,1,2014,1
K,14,31,1,2015,4
K,14,31,1,2016,1
K,14,31,1,2017,1
K,14,23,2,2006,0
K,14,23,2,2007,0
K,14,23,2,2008,1
K,14,23,2,2009,0
K,14,23,2,2010,1
K,14,23,2,2011,1
K,14,23,2,2012,2
K,14,23,2,2013,1
K,14,23,2,2014,3
K,14,23,2,2015,1
K,14,23,2,2016,3
K,14,23,2,2017,1
K,14,23,1,2006,2
K,14,23,1,2007,2
K,14,23,1,2008,2
K,14,23,1,2009,0
K,14,23,1,2010,1
K,14,23,1,2011,3
K,14,23,1,2012,2
K,14,23,1,2013,2
K,14,23,1,2014,6
K,14,23,1,2015,5
K,14,23,1,2016,7
K,14,23,1,2017,1
K,14,37,2,2006,2
K,14,37,2,2007,1
K,14,37,2,2008,3
K,14,37,2,2009,0
K,14,37,2,2010,1
K,14,37,2,2011,0
K,14,37,2,2012,1
K,14,37,2,2013,0
K,14,37,2,2014,1
K,14,37,2,2015,0
K,14,37,2,2016,1
K,14,37,2,2017,1
K,14,37,1,2006,2
K,14,37,1,2007,5
K,14,37,1,2008,2
K,14,37,1,2009,4
K,14,37,1,2010,3
K,14,37,1,2011,2
K,14,37,1,2012,3
K,14,37,1,2013,5
K,14,37,1,2014,4
K,14,37,1,2015,1
K,14,37,1,2016,1
K,14,37,1,2017,2
K,14,62,2,2006,0
K,14,62,2,2007,0
K,14,62,2,2008,0
K,14,62,2,2009,0
K,14,62,2,2010,0
K,14,62,2,2011,0
K,14,62,2,2012,0
K,14,62,2,2013,0
K,14,62,2,2014,1
K,14,62,2,2015,0
K,14,62,2,2016,0
K,14,62,2,2017,0
K,14,62,1,2006,0
K,14,62,1,2007,2
K,14,62,1,2008,0
K,14,62,1,2009,0
K,14,62,1,2010,0
K,14,62,1,2011,1
K,14,62,1,2012,1
K,14,62,1,2013,0
K,14,62,1,2014,2
K,14,62,1,2015,2
K,14,62,1,2016,0
K,14,62,1,2017,0
K,14,24,2,2006,2
K,14,24,2,2007,0
K,14,24,2,2008,1
K,14,24,2,2009,0
K,14,24,2,2010,1
K,14,24,2,2011,0
K,14,24,2,2012,0
K,14,24,2,2013,2
K,14,24,2,2014,2
K,14,24,2,2015,1
K,14,24,2,2016,0
K,14,24,2,2017,1
K,14,24,1,2006,2
K,14,24,1,2007,3
K,14,24,1,2008,0
K,14,24,1,2009,0
K,14,24,1,2010,4
K,14,24,1,2011,2
K,14,24,1,2012,1
K,14,24,1,2013,2
K,14,24,1,2014,2
K,14,24,1,2015,4
K,14,24,1,2016,1
K,14,24,1,2017,1
K,14,71,2,2006,0
K,14,71,2,2007,0
K,14,71,2,2008,0
K,14,71,2,2009,0
K,14,71,2,2010,0
K,14,71,2,2011,0
K,14,71,2,2012,0
K,14,71,2,2013,0
K,14,71,2,2014,0
K,14,71,2,2015,0
K,14,71,2,2016,0
K,14,71,2,2017,0
K,14,71,1,2006,0
K,14,71,1,2007,0
K,14,71,1,2008,0
K,14,71,1,2009,1
K,14,71,1,2010,0
K,14,71,1,2011,0
K,14,71,1,2012,0
K,14,71,1,2013,0
K,14,71,1,2014,1
K,14,71,1,2015,1
K,14,71,1,2016,0
K,14,71,1,2017,0
K,14,25,2,2006,0
K,14,25,2,2007,1
K,14,25,2,2008,2
K,14,25,2,2009,0
K,14,25,2,2010,2
K,14,25,2,2011,2
K,14,25,2,2012,3
K,14,25,2,2013,1
K,14,25,2,2014,3
K,14,25,2,2015,1
K,14,25,2,2016,2
K,14,25,2,2017,2
K,14,25,1,2006,2
K,14,25,1,2007,5
K,14,25,1,2008,0
K,14,25,1,2009,5
K,14,25,1,2010,1
K,14,25,1,2011,1
K,14,25,1,2012,1
K,14,25,1,2013,1
K,14,25,1,2014,4
K,14,25,1,2015,6
K,14,25,1,2016,5
K,14,25,1,2017,7
K,14,11,2,2006,0
K,14,11,2,2007,0
K,14,11,2,2008,0
K,14,11,2,2009,0
K,14,11,2,2010,1
K,14,11,2,2011,1
K,14,11,2,2012,0
K,14,11,2,2013,1
K,14,11,2,2014,0
K,14,11,2,2015,0
K,14,11,2,2016,0
K,14,11,2,2017,0
K,14,11,1,2006,0
K,14,11,1,2007,2
K,14,11,1,2008,1
K,14,11,1,2009,1
K,14,11,1,2010,1
K,14,11,1,2011,0
K,14,11,1,2012,3
K,14,11,1,2013,1
K,14,11,1,2014,2
K,14,11,1,2015,2
K,14,11,1,2016,1
K,14,11,1,2017,1
K,14,81,2,2006,0
K,14,81,2,2007,0
K,14,81,2,2008,0
K,14,81,2,2009,0
K,14,81,2,2010,0
K,14,81,2,2011,0
K,14,81,2,2012,0
K,14,81,2,2013,0
K,14,81,2,2014,1
K,14,81,2,2015,0
K,14,81,2,2016,0
K,14,81,2,2017,0
K,14,81,1,2006,0
K,14,81,1,2007,0
K,14,81,1,2008,0
K,14,81,1,2009,0
K,14,81,1,2010,0
K,14,81,1,2011,1
K,14,81,1,2012,0
K,14,81,1,2013,0
K,14,81,1,2014,2
K,14,81,1,2015,0
K,14,81,1,2016,0
K,14,81,1,2017,0
K,14,26,2,2006,2
K,14,26,2,2007,0
K,14,26,2,2008,0
K,14,26,2,2009,0
K,14,26,2,2010,0
K,14,26,2,2011,2
K,14,26,2,2012,0
K,14,26,2,2013,0
K,14,26,2,2014,0
K,14,26,2,2015,0
K,14,26,2,2016,1
K,14,26,2,2017,2
K,14,26,1,2006,2
K,14,26,1,2007,2
K,14,26,1,2008,1
K,14,26,1,2009,0
K,14,26,1,2010,1
K,14,26,1,2011,3
K,14,26,1,2012,3
K,14,26,1,2013,3
K,14,26,1,2014,3
K,14,26,1,2015,1
K,14,26,1,2016,4
K,14,26,1,2017,3
K,14,91,2,2006,0
K,14,91,2,2007,0
K,14,91,2,2008,0
K,14,91,2,2009,0
K,14,91,2,2010,0
K,14,91,2,2011,1
K,14,91,2,2012,0
K,14,91,2,2013,0
K,14,91,2,2014,0
K,14,91,2,2015,1
K,14,91,2,2016,0
K,14,91,2,2017,0
K,14,91,1,2006,0
K,14,91,1,2007,0
K,14,91,1,2008,0
K,14,91,1,2009,0
K,14,91,1,2010,0
K,14,91,1,2011,1
K,14,91,1,2012,1
K,14,91,1,2013,0
K,14,91,1,2014,3
K,14,91,1,2015,1
K,14,91,1,2016,1
K,14,91,1,2017,1
K,14,38,2,2006,1
K,14,38,2,2007,2
K,14,38,2,2008,0
K,14,38,2,2009,0
K,14,38,2,2010,0
K,14,38,2,2011,0
K,14,38,2,2012,1
K,14,38,2,2013,0
K,14,38,2,2014,3
K,14,38,2,2015,0
K,14,38,2,2016,2
K,14,38,2,2017,2
K,14,38,1,2006,1
K,14,38,1,2007,3
K,14,38,1,2008,1
K,14,38,1,2009,5
K,14,38,1,2010,0
K,14,38,1,2011,4
K,14,38,1,2012,2
K,14,38,1,2013,3
K,14,38,1,2014,2
K,14,38,1,2015,0
K,14,38,1,2016,3
K,14,38,1,2017,4
K,14,82,2,2006,0
K,14,82,2,2007,0
K,14,82,2,2008,0
K,14,82,2,2009,0
K,14,82,2,2010,0
K,14,82,2,2011,1
K,14,82,2,2012,0
K,14,82,2,2013,0
K,14,82,2,2014,0
K,14,82,2,2015,0
K,14,82,2,2016,0
K,14,82,2,2017,0
K,14,82,1,2006,0
K,14,82,1,2007,0
K,14,82,1,2008,0
K,14,82,1,2009,0
K,14,82,1,2010,0
K,14,82,1,2011,0
K,14,82,1,2012,0
K,14,82,1,2013,0
K,14,82,1,2014,0
K,14,82,1,2015,1
K,14,82,1,2016,0
K,14,82,1,2017,0
K,14,72,2,2006,0
K,14,72,2,2007,0
K,14,72,2,2008,0
K,14,72,2,2009,0
K,14,72,2,2010,0
K,14,72,2,2011,0
K,14,72,2,2012,0
K,14,72,2,2013,0
K,14,72,2,2014,0
K,14,72,2,2015,0
K,14,72,2,2016,0
K,14,72,2,2017,0
K,14,72,1,2006,0
K,14,72,1,2007,0
K,14,72,1,2008,1
K,14,72,1,2009,0
K,14,72,1,2010,0
K,14,72,1,2011,1
K,14,72,1,2012,1
K,14,72,1,2013,0
K,14,72,1,2014,3
K,14,72,1,2015,0
K,14,72,1,2016,0
K,14,72,1,2017,0
K,14,12,2,2006,1
K,14,12,2,2007,0
K,14,12,2,2008,0
K,14,12,2,2009,2
K,14,12,2,2010,2
K,14,12,2,2011,0
K,14,12,2,2012,2
K,14,12,2,2013,1
K,14,12,2,2014,0
K,14,12,2,2015,1
K,14,12,2,2016,3
K,14,12,2,2017,0
K,14,12,1,2006,1
K,14,12,1,2007,1
K,14,12,1,2008,1
K,14,12,1,2009,0
K,14,12,1,2010,2
K,14,12,1,2011,2
K,14,12,1,2012,3
K,14,12,1,2013,4
K,14,12,1,2014,6
K,14,12,1,2015,4
K,14,12,1,2016,1
K,14,12,1,2017,4
K,14,13,2,2006,1
K,14,13,2,2007,0
K,14,13,2,2008,0
K,14,13,2,2009,1
K,14,13,2,2010,1
K,14,13,2,2011,2
K,14,13,2,2012,1
K,14,13,2,2013,0
K,14,13,2,2014,0
K,14,13,2,2015,1
K,14,13,2,2016,0
K,14,13,2,2017,2
K,14,13,1,2006,2
K,14,13,1,2007,1
K,14,13,1,2008,0
K,14,13,1,2009,1
K,14,13,1,2010,3
K,14,13,1,2011,1
K,14,13,1,2012,1
K,14,13,1,2013,2
K,14,13,1,2014,2
K,14,13,1,2015,5
K,14,13,1,2016,0
K,14,13,1,2017,2
K,14,27,2,2006,0
K,14,27,2,2007,0
K,14,27,2,2008,1
K,14,27,2,2009,0
K,14,27,2,2010,0
K,14,27,2,2011,2
K,14,27,2,2012,0
K,14,27,2,2013,0
K,14,27,2,2014,0
K,14,27,2,2015,2
K,14,27,2,2016,3
K,14,27,2,2017,0
K,14,27,1,2006,1
K,14,27,1,2007,3
K,14,27,1,2008,1
K,14,27,1,2009,1
K,14,27,1,2010,3
K,14,27,1,2011,1
K,14,27,1,2012,3
K,14,27,1,2013,3
K,14,27,1,2014,1
K,14,27,1,2015,3
K,14,27,1,2016,0
K,14,27,1,2017,2
K,14,83,2,2006,0
K,14,83,2,2007,0
K,14,83,2,2008,0
K,14,83,2,2009,0
K,14,83,2,2010,0
K,14,83,2,2011,0
K,14,83,2,2012,0
K,14,83,2,2013,0
K,14,83,2,2014,0
K,14,83,2,2015,0
K,14,83,2,2016,0
K,14,83,2,2017,0
K,14,83,1,2006,0
K,14,83,1,2007,0
K,14,83,1,2008,0
K,14,83,1,2009,0
K,14,83,1,2010,0
K,14,83,1,2011,0
K,14,83,1,2012,0
K,14,83,1,2013,0
K,14,83,1,2014,0
K,14,83,1,2015,1
K,14,83,1,2016,0
K,14,83,1,2017,0
K,14,14,2,2006,0
K,14,14,2,2007,0
K,14,14,2,2008,0
K,14,14,2,2009,0
K,14,14,2,2010,0
K,14,14,2,2011,1
K,14,14,2,2012,0
K,14,14,2,2013,0
K,14,14,2,2014,1
K,14,14,2,2015,0
K,14,14,2,2016,0
K,14,14,2,2017,0
K,14,14,1,2006,0
K,14,14,1,2007,0
K,14,14,1,2008,2
K,14,14,1,2009,1
K,14,14,1,2010,1
K,14,14,1,2011,0
K,14,14,1,2012,2
K,14,14,1,2013,1
K,14,14,1,2014,1
K,14,14,1,2015,0
K,14,14,1,2016,1
K,14,14,1,2017,1
K,14,92,2,2006,1
K,14,92,2,2007,0
K,14,92,2,2008,0
K,14,92,2,2009,0
K,14,92,2,2010,0
K,14,92,2,2011,0
K,14,92,2,2012,0
K,14,92,2,2013,0
K,14,92,2,2014,0
K,14,92,2,2015,0
K,14,92,2,2016,0
K,14,92,2,2017,0
K,14,92,1,2006,0
K,14,92,1,2007,1
K,14,92,1,2008,0
K,14,92,1,2009,1
K,14,92,1,2010,0
K,14,92,1,2011,0
K,14,92,1,2012,0
K,14,92,1,2013,0
K,14,92,1,2014,0
K,14,92,1,2015,0
K,14,92,1,2016,2
K,14,92,1,2017,0
K,14,39,2,2006,0
K,14,39,2,2007,2
K,14,39,2,2008,0
K,14,39,2,2009,1
K,14,39,2,2010,1
K,14,39,2,2011,0
K,14,39,2,2012,0
K,14,39,2,2013,0
K,14,39,2,2014,0
K,14,39,2,2015,1
K,14,39,2,2016,3
K,14,39,2,2017,1
K,14,39,1,2006,2
K,14,39,1,2007,2
K,14,39,1,2008,2
K,14,39,1,2009,1
K,14,39,1,2010,1
K,14,39,1,2011,0
K,14,39,1,2012,2
K,14,39,1,2013,3
K,14,39,1,2014,2
K,14,39,1,2015,1
K,14,39,1,2016,1
K,14,39,1,2017,0
K,14,50,2,2006,0
K,14,50,2,2007,0
K,14,50,2,2008,0
K,14,50,2,2009,0
K,14,50,2,2010,0
K,14,50,2,2011,0
K,14,50,2,2012,0
K,14,50,2,2013,1
K,14,50,2,2014,0
K,14,50,2,2015,0
K,14,50,2,2016,0
K,14,50,2,2017,0
K,14,50,1,2006,0
K,14,50,1,2007,0
K,14,50,1,2008,1
K,14,50,1,2009,0
K,14,50,1,2010,1
K,14,50,1,2011,0
K,14,50,1,2012,0
K,14,50,1,2013,0
K,14,50,1,2014,0
K,14,50,1,2015,0
K,14,50,1,2016,0
K,14,50,1,2017,0
K,14,63,2,2006,0
K,14,63,2,2007,0
K,14,63,2,2008,1
K,14,63,2,2009,0
K,14,63,2,2010,0
K,14,63,2,2011,0
K,14,63,2,2012,0
K,14,63,2,2013,1
K,14,63,2,2014,1
K,14,63,2,2015,0
K,14,63,2,2016,0
K,14,63,2,2017,0
K,14,63,1,2006,1
K,14,63,1,2007,0
K,14,63,1,2008,0
K,14,63,1,2009,0
K,14,63,1,2010,0
K,14,63,1,2011,0
K,14,63,1,2012,2
K,14,63,1,2013,2
K,14,63,1,2014,1
K,14,63,1,2015,1
K,14,63,1,2016,0
K,14,63,1,2017,0
K,14,1,69,2006,0
K,14,1,69,2007,1
K,14,1,69,2008,0
K,14,1,69,2009,0
K,14,1,69,2010,1
K,14,1,69,2011,1
K,14,1,69,2012,1
K,14,1,69,2013,0
K,14,1,69,2014,0
K,14,1,69,2015,0
K,14,1,69,2016,1
K,14,1,69,2017,0
K,14,1,99,2006,1
K,14,1,99,2007,2
K,14,1,99,2008,0
K,14,1,99,2009,0
K,14,1,99,2010,0
K,14,1,99,2011,0
K,14,1,99,2012,0
K,14,1,99,2013,0
K,14,1,99,2014,3
K,14,1,99,2015,4
K,14,1,99,2016,1
K,14,1,99,2017,3
K,14,1,80,2006,3
K,14,1,80,2007,1
K,14,1,80,2008,3
K,14,1,80,2009,0
K,14,1,80,2010,0
K,14,1,80,2011,3
K,14,1,80,2012,2
K,14,1,80,2013,3
K,14,1,80,2014,0
K,14,1,80,2015,3
K,14,1,80,2016,3
K,14,1,80,2017,5
K,14,1,5,2006,1
K,14,1,5,2007,0
K,14,1,5,2008,1
K,14,1,5,2009,0
K,14,1,5,2010,1
K,14,1,5,2011,0
K,14,1,5,2012,1
K,14,1,5,2013,1
K,14,1,5,2014,0
K,14,1,5,2015,1
K,14,1,5,2016,0
K,14,1,5,2017,2
K,14,1,18,2006,1
K,14,1,18,2007,0
K,14,1,18,2008,0
K,14,1,18,2009,2
K,14,1,18,2010,0
K,14,1,18,2011,3
K,14,1,18,2012,0
K,14,1,18,2013,0
K,14,1,18,2014,1
K,14,1,18,2015,0
K,14,1,18,2016,0
K,14,1,18,2017,0
K,14,1,48,2006,1
K,14,1,48,2007,1
K,14,1,48,2008,1
K,14,1,48,2009,1
K,14,1,48,2010,0
K,14,1,48,2011,2
K,14,1,48,2012,1
K,14,1,48,2013,1
K,14,1,48,2014,0
K,14,1,48,2015,0
K,14,1,48,2016,0
K,14,1,48,2017,0
K,14,1,6,2006,2
K,14,1,6,2007,4
K,14,1,6,2008,4
K,14,1,6,2009,4
K,14,1,6,2010,2
K,14,1,6,2011,4
K,14,1,6,2012,4
K,14,1,6,2013,5
K,14,1,6,2014,5
K,14,1,6,2015,3
K,14,1,6,2016,3
K,14,1,6,2017,4
K,14,1,58,2006,0
K,14,1,58,2007,0
K,14,1,58,2008,0
K,14,1,58,2009,0
K,14,1,58,2010,0
K,14,1,58,2011,0
K,14,1,58,2012,0
K,14,1,58,2013,0
K,14,1,58,2014,1
K,14,1,58,2015,0
K,14,1,58,2016,0
K,14,1,58,2017,0
K,14,1,29,2006,4
K,14,1,29,2007,4
K,14,1,29,2008,1
K,14,1,29,2009,1
K,14,1,29,2010,3
K,14,1,29,2011,2
K,14,1,29,2012,2
K,14,1,29,2013,4
K,14,1,29,2014,3
K,14,1,29,2015,5
K,14,1,29,2016,4
K,14,1,29,2017,6
K,14,1,7,2006,3
K,14,1,7,2007,0
K,14,1,7,2008,2
K,14,1,7,2009,0
K,14,1,7,2010,3
K,14,1,7,2011,2
K,14,1,7,2012,6
K,14,1,7,2013,2
K,14,1,7,2014,1
K,14,1,7,2015,4
K,14,1,7,2016,3
K,14,1,7,2017,6
K,14,1,89,2006,0
K,14,1,89,2007,0
K,14,1,89,2008,1
K,14,1,89,2009,0
K,14,1,89,2010,0
K,14,1,89,2011,0
K,14,1,89,2012,0
K,14,1,89,2013,0
K,14,1,89,2014,0
K,14,1,89,2015,0
K,14,1,89,2016,0
K,14,1,89,2017,0
K,14,1,30,2006,0
K,14,1,30,2007,0
K,14,1,30,2008,0
K,14,1,30,2009,0
K,14,1,30,2010,0
K,14,1,30,2011,0
K,14,1,30,2012,0
K,14,1,30,2013,0
K,14,1,30,2014,0
K,14,1,30,2015,0
K,14,1,30,2016,0
K,14,1,30,2017,0
K,14,1,3,2006,2
K,14,1,3,2007,4
K,14,1,3,2008,3
K,14,1,3,2009,0
K,14,1,3,2010,2
K,14,1,3,2011,2
K,14,1,3,2012,4
K,14,1,3,2013,5
K,14,1,3,2014,5
K,14,1,3,2015,3
K,14,1,3,2016,2
K,14,1,3,2017,4
K,14,1,19,2006,0
K,14,1,19,2007,2
K,14,1,19,2008,2
K,14,1,19,2009,2
K,14,1,19,2010,4
K,14,1,19,2011,0
K,14,1,19,2012,1
K,14,1,19,2013,1
K,14,1,19,2014,4
K,14,1,19,2015,2
K,14,1,19,2016,0
K,14,1,19,2017,0
K,14,1,59,2006,0
K,14,1,59,2007,1
K,14,1,59,2008,0
K,14,1,59,2009,0
K,14,1,59,2010,0
K,14,1,59,2011,1
K,14,1,59,2012,1
K,14,1,59,2013,1
K,14,1,59,2014,2
K,14,1,59,2015,0
K,14,1,59,2016,2
K,14,1,59,2017,0
K,14,1,49,2006,3
K,14,1,49,2007,0
K,14,1,49,2008,2
K,14,1,49,2009,0
K,14,1,49,2010,0
K,14,1,49,2011,1
K,14,1,49,2012,0
K,14,1,49,2013,1
K,14,1,49,2014,1
K,14,1,49,2015,0
K,14,1,49,2016,1
K,14,1,49,2017,1
K,14,1,60,2006,0
K,14,1,60,2007,0
K,14,1,60,2008,0
K,14,1,60,2009,1
K,14,1,60,2010,0
K,14,1,60,2011,0
K,14,1,60,2012,1
K,14,1,60,2013,1
K,14,1,60,2014,1
K,14,1,60,2015,0
K,14,1,60,2016,0
K,14,1,60,2017,0
K,14,1,70,2006,1
K,14,1,70,2007,0
K,14,1,70,2008,1
K,14,1,70,2009,0
K,14,1,70,2010,0
K,14,1,70,2011,0
K,14,1,70,2012,1
K,14,1,70,2013,0
K,14,1,70,2014,0
K,14,1,70,2015,0
K,14,1,70,2016,0
K,14,1,70,2017,0
K,14,1,36,2006,3
K,14,1,36,2007,2
K,14,1,36,2008,0
K,14,1,36,2009,1
K,14,1,36,2010,0
K,14,1,36,2011,1
K,14,1,36,2012,2
K,14,1,36,2013,5
K,14,1,36,2014,1
K,14,1,36,2015,3
K,14,1,36,2016,6
K,14,1,36,2017,2
K,14,1,20,2006,1
K,14,1,20,2007,1
K,14,1,20,2008,4
K,14,1,20,2009,3
K,14,1,20,2010,6
K,14,1,20,2011,2
K,14,1,20,2012,6
K,14,1,20,2013,3
K,14,1,20,2014,7
K,14,1,20,2015,9
K,14,1,20,2016,5
K,14,1,20,2017,4
K,14,1,61,2006,0
K,14,1,61,2007,0
K,14,1,61,2008,1
K,14,1,61,2009,0
K,14,1,61,2010,0
K,14,1,61,2011,0
K,14,1,61,2012,0
K,14,1,61,2013,0
K,14,1,61,2014,0
K,14,1,61,2015,1
K,14,1,61,2016,0
K,14,1,61,2017,0
K,14,1,2,2006,12
K,14,1,2,2007,14
K,14,1,2,2008,16
K,14,1,2,2009,21
K,14,1,2,2010,24
K,14,1,2,2011,26
K,14,1,2,2012,24
K,14,1,2,2013,28
K,14,1,2,2014,30
K,14,1,2,2015,24
K,14,1,2,2016,19
K,14,1,2,2017,15
K,14,1,90,2006,0
K,14,1,90,2007,0
K,14,1,90,2008,0
K,14,1,90,2009,0
K,14,1,90,2010,0
K,14,1,90,2011,1
K,14,1,90,2012,0
K,14,1,90,2013,0
K,14,1,90,2014,1
K,14,1,90,2015,1
K,14,1,90,2016,1
K,14,1,90,2017,1
K,14,1,21,2006,1
K,14,1,21,2007,1
K,14,1,21,2008,7
K,14,1,21,2009,1
K,14,1,21,2010,5
K,14,1,21,2011,4
K,14,1,21,2012,6
K,14,1,21,2013,6
K,14,1,21,2014,3
K,14,1,21,2015,5
K,14,1,21,2016,2
K,14,1,21,2017,4
K,14,1,22,2006,2
K,14,1,22,2007,2
K,14,1,22,2008,1
K,14,1,22,2009,2
K,14,1,22,2010,2
K,14,1,22,2011,1
K,14,1,22,2012,1
K,14,1,22,2013,1
K,14,1,22,2014,3
K,14,1,22,2015,7
K,14,1,22,2016,0
K,14,1,22,2017,1
K,14,1,8,2006,4
K,14,1,8,2007,13
K,14,1,8,2008,8
K,14,1,8,2009,7
K,14,1,8,2010,11
K,14,1,8,2011,15
K,14,1,8,2012,12
K,14,1,8,2013,13
K,14,1,8,2014,11
K,14,1,8,2015,15
K,14,1,8,2016,9
K,14,1,8,2017,13
K,14,1,9,2006,3
K,14,1,9,2007,2
K,14,1,9,2008,7
K,14,1,9,2009,7
K,14,1,9,2010,4
K,14,1,9,2011,6
K,14,1,9,2012,7
K,14,1,9,2013,7
K,14,1,9,2014,7
K,14,1,9,2015,8
K,14,1,9,2016,8
K,14,1,9,2017,7
K,14,1,10,2006,2
K,14,1,10,2007,2
K,14,1,10,2008,1
K,14,1,10,2009,3
K,14,1,10,2010,2
K,14,1,10,2011,0
K,14,1,10,2012,2
K,14,1,10,2013,2
K,14,1,10,2014,0
K,14,1,10,2015,6
K,14,1,10,2016,1
K,14,1,10,2017,3
K,14,1,31,2006,0
K,14,1,31,2007,1
K,14,1,31,2008,2
K,14,1,31,2009,4
K,14,1,31,2010,4
K,14,1,31,2011,2
K,14,1,31,2012,0
K,14,1,31,2013,4
K,14,1,31,2014,15
K,14,1,31,2015,2
K,14,1,31,2016,2
K,14,1,31,2017,3
K,14,1,23,2006,3
K,14,1,23,2007,7
K,14,1,23,2008,0
K,14,1,23,2009,6
K,14,1,23,2010,6
K,14,1,23,2011,7
K,14,1,23,2012,8
K,14,1,23,2013,9
K,14,1,23,2014,12
K,14,1,23,2015,8
K,14,1,23,2016,5
K,14,1,23,2017,11
K,14,1,37,2006,3
K,14,1,37,2007,3
K,14,1,37,2008,3
K,14,1,37,2009,3
K,14,1,37,2010,0
K,14,1,37,2011,5
K,14,1,37,2012,5
K,14,1,37,2013,4
K,14,1,37,2014,5
K,14,1,37,2015,3
K,14,1,37,2016,2
K,14,1,37,2017,3
K,14,1,62,2006,0
K,14,1,62,2007,0
K,14,1,62,2008,0
K,14,1,62,2009,0
K,14,1,62,2010,0
K,14,1,62,2011,0
K,14,1,62,2012,0
K,14,1,62,2013,1
K,14,1,62,2014,0
K,14,1,62,2015,1
K,14,1,62,2016,0
K,14,1,62,2017,0
K,14,1,24,2006,3
K,14,1,24,2007,5
K,14,1,24,2008,2
K,14,1,24,2009,2
K,14,1,24,2010,3
K,14,1,24,2011,4
K,14,1,24,2012,2
K,14,1,24,2013,10
